latitude,longitude,cone,type
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39412667,-72.52661896,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436,-72.52695465,0,T
42.39436667,-72.52693176,0,T
42.39436667,-72.52693176,0,T
42.39436667,-72.52693176,0,T
42.39436667,-72.52693176,0,T
42.39436667,-72.52693176,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.394375,-72.52693939,0,T
42.39442,-72.52696991,0,T
42.39442,-72.52696991,0,T
42.39442,-72.52696991,0,T
42.39442,-72.52696991,0,T
42.39442,-72.52696991,0,T
42.39443167,-72.52697754,0,T
42.39443167,-72.52697754,0,T
42.39443167,-72.52697754,0,T
42.39443167,-72.52697754,0,T
42.39443167,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.39442333,-72.52697754,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.52698517,0,T
42.394425,-72.5269928,0,T
42.394425,-72.5269928,0,T
42.394425,-72.5269928,0,T
42.394425,-72.5269928,0,T
42.39442667,-72.52700806,0,T
42.39442667,-72.52700806,0,T
42.39442667,-72.52700806,0,T
42.39442667,-72.52700806,0,T
42.39442667,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39442833,-72.52700806,0,T
42.39441167,-72.52700806,0,T
42.39441167,-72.52700806,0,T
42.39441167,-72.52700806,0,T
42.39441167,-72.52700806,0,T
42.39441333,-72.52701569,0,T
42.39441333,-72.52701569,0,T
42.39441333,-72.52701569,0,T
42.39441333,-72.52701569,0,T
42.39441333,-72.52701569,0,T
42.39443667,-72.52702332,0,T
42.39443667,-72.52702332,0,T
42.39443667,-72.52702332,0,T
42.39443667,-72.52702332,0,T
42.39443667,-72.52702332,0,T
42.39443667,-72.52702332,0,T
42.39445,-72.52703094,0,T
42.39445,-72.52703094,0,T
42.39445,-72.52703094,0,T
42.39445,-72.52703094,0,T
42.39445,-72.52703094,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447,-72.52703857,0,T
42.39447833,-72.52703857,0,T
42.39447833,-72.52703857,0,T
42.39447833,-72.52703857,0,T
42.39447833,-72.52703857,0,T
42.39447833,-72.52703857,0,T
42.39448333,-72.52703857,0,T
42.39448333,-72.52703857,0,T
42.39448333,-72.52703857,0,T
42.39448333,-72.52703857,0,T
42.39448333,-72.52703857,0,T
42.39448667,-72.52703857,0,T
42.39448667,-72.52703857,0,T
42.39448667,-72.52703857,0,T
42.39448667,-72.52703857,0,T
42.39448667,-72.52703857,0,T
42.39449833,-72.5270462,0,T
42.39449833,-72.5270462,0,T
42.39449833,-72.5270462,0,T
42.39449833,-72.5270462,0,T
42.39449833,-72.5270462,0,T
42.39450333,-72.52703857,0,T
42.39450333,-72.52703857,0,T
42.39450333,-72.52703857,0,T
42.39450333,-72.52703857,0,T
42.39450333,-72.52703857,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39450333,-72.52703094,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39452833,-72.52700806,0,T
42.39453,-72.52700043,0,T
42.39453,-72.52700043,0,T
42.39453,-72.52700043,0,T
42.39453,-72.52700043,0,T
42.39453,-72.52700043,0,T
42.39452833,-72.5269928,0,T
42.39452833,-72.5269928,0,T
42.39452833,-72.5269928,0,T
42.39452833,-72.5269928,0,T
42.39452833,-72.5269928,0,T
42.39453,-72.5269928,0,T
42.39453,-72.5269928,0,T
42.39453,-72.5269928,0,T
42.39453,-72.5269928,0,T
42.39453,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.394535,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454167,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39454333,-72.5269928,0,T
42.39455167,-72.5269928,0,T
42.39455167,-72.5269928,0,T
42.39455167,-72.5269928,0,T
42.39455167,-72.5269928,0,T
42.39455167,-72.5269928,0,T
42.39456167,-72.5269928,0,T
42.39456167,-72.5269928,0,T
42.39456167,-72.5269928,0,T
42.39456167,-72.5269928,0,T
42.39456167,-72.5269928,0,T
42.394575,-72.5269928,0,T
42.394575,-72.5269928,0,T
42.394575,-72.5269928,0,T
42.394575,-72.5269928,0,T
